CountryName,CountryCode,Population,GDP,All Causes,"All Causes.Communicable, maternal, perinatal and nutritional conditions","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Tuberculosis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.STDs excluding HIV","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.STDs excluding HIV.Syphilis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.STDs excluding HIV.Chlamydia","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.STDs excluding HIV.Gonorrhoea","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.STDs excluding HIV.Trichomoniasis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.STDs excluding HIV.Genital herpes","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.STDs excluding HIV.Other STDs","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.HIV/AIDS","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Diarrhoeal diseases","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Childhood-cluster diseases","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Childhood-cluster diseases.Whooping cough","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Childhood-cluster diseases.Diphtheria","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Childhood-cluster diseases.Measles","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Childhood-cluster diseases.Tetanus","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Meningitis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Encephalitis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Hepatitis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Hepatitis.Acute hepatitis A","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Hepatitis.Acute hepatitis B","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Hepatitis.Acute hepatitis C","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Hepatitis.Acute hepatitis E","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Malaria","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.African Trypanosomiasis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Chagas disease","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Schistosomiasis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Leishmaniasis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.lymphatic filariasis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Onchocerciasis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Cysticercosis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Echinococcosis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Dengue","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Trachoma","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Yellow fever","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Parasitic and vector diseases.Rabies","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Intestinal nematode infections","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Intestinal nematode infections.Ascariasis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Intestinal nematode infections.Trichuriasis","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Intestinal nematode infections.Hookworm disease","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Intestinal nematode infections.Food-bourne trematodes","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Leprosy","All Causes.Communicable, maternal, perinatal and nutritional conditions.Infectious and parasitic diseases.Other infectious diseases","All Causes.Communicable, maternal, perinatal and nutritional conditions.Respiratory Infectious","All Causes.Communicable, maternal, perinatal and nutritional conditions.Respiratory Infectious.Lower respiratory infections","All Causes.Communicable, maternal, perinatal and nutritional conditions.Respiratory Infectious.Upper respiratory infections","All Causes.Communicable, maternal, perinatal and nutritional conditions.Respiratory Infectious.Otitis media","All Causes.Communicable, maternal, perinatal and nutritional conditions.Maternal conditions","All Causes.Communicable, maternal, perinatal and nutritional conditions.Neonatal conditions","All Causes.Communicable, maternal, perinatal and nutritional conditions.Neonatal conditions.Preterm birth complications","All Causes.Communicable, maternal, perinatal and nutritional conditions.Neonatal conditions.Birth asphyxia and birth trauma","All Causes.Communicable, maternal, perinatal and nutritional conditions.Neonatal conditions.Neonatal sepsis and infections","All Causes.Communicable, maternal, perinatal and nutritional conditions.Neonatal conditions.Other neonatal conditions","All Causes.Communicable, maternal, perinatal and nutritional conditions.Nutritional deficiencies","All Causes.Communicable, maternal, perinatal and nutritional conditions.Nutritional deficiencies.Protein-energy malnutrition","All Causes.Communicable, maternal, perinatal and nutritional conditions.Nutritional deficiencies.Iodine deficiency","All Causes.Communicable, maternal, perinatal and nutritional conditions.Nutritional deficiencies.Vitamin A deficiency","All Causes.Communicable, maternal, perinatal and nutritional conditions.Nutritional deficiencies.Iron-deficiency anaemia","All Causes.Communicable, maternal, perinatal and nutritional conditions.Nutritional deficiencies.Other nutritional deficiencies",All Causes.Noncommunicable diseases,All Causes.Noncommunicable diseases.Malignant neoplasms,All Causes.Noncommunicable diseases.Malignant neoplasms.Mouth and oropharynx cancers,All Causes.Noncommunicable diseases.Malignant neoplasms.Mouth and oropharynx cancers.Lip and oral cavity,All Causes.Noncommunicable diseases.Malignant neoplasms.Mouth and oropharynx cancers.Nasopharynx,All Causes.Noncommunicable diseases.Malignant neoplasms.Mouth and oropharynx cancers.Other pharynx,All Causes.Noncommunicable diseases.Malignant neoplasms.Oesophagus cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Stomach cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Colon and rectum cancers,All Causes.Noncommunicable diseases.Malignant neoplasms.Liver cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Liver cancer.Liver cancer secondary to hepatitis B,All Causes.Noncommunicable diseases.Malignant neoplasms.Liver cancer.Liver cancer secondary to hepatitis C,All Causes.Noncommunicable diseases.Malignant neoplasms.Liver cancer.Liver cancer secondary to alcohol use,All Causes.Noncommunicable diseases.Malignant neoplasms.Liver cancer.Other liver cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Pancreas cancer,"All Causes.Noncommunicable diseases.Malignant neoplasms.Trachea, bronchus, lung cancers",All Causes.Noncommunicable diseases.Malignant neoplasms.Melanoma and other skin cancers,All Causes.Noncommunicable diseases.Malignant neoplasms.Melanoma and other skin cancers.Malignant skin melanoma,All Causes.Noncommunicable diseases.Malignant neoplasms.Melanoma and other skin cancers.Non-melanoma skin cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Breast cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Cervix uteri cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Corpus uteri cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Ovary cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Prostate cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Testicular cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Kidney cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Bladder cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Brain and nervous system cancers,All Causes.Noncommunicable diseases.Malignant neoplasms.Gallbladder and biliary tract cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Larynx cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Thyroid cancer,All Causes.Noncommunicable diseases.Malignant neoplasms.Mesothelioma,"All Causes.Noncommunicable diseases.Malignant neoplasms.Lymphomas, multiple myeloma","All Causes.Noncommunicable diseases.Malignant neoplasms.Lymphomas, multiple myeloma.Hodgkin lymphoma","All Causes.Noncommunicable diseases.Malignant neoplasms.Lymphomas, multiple myeloma.Non-Hodgkin lymphoma","All Causes.Noncommunicable diseases.Malignant neoplasms.Lymphomas, multiple myeloma.Multiple myeloma",All Causes.Noncommunicable diseases.Malignant neoplasms.Leukaemia,All Causes.Noncommunicable diseases.Malignant neoplasms.Other malignant neoplasms,All Causes.Noncommunicable diseases.Other neoplasms,All Causes.Noncommunicable diseases.Diabetes mellitus,"All Causes.Noncommunicable diseases.Endocrine, blood, immune disorders","All Causes.Noncommunicable diseases.Endocrine, blood, immune disorders.Thalassaemias","All Causes.Noncommunicable diseases.Endocrine, blood, immune disorders.Sickle cell disorders and trait","All Causes.Noncommunicable diseases.Endocrine, blood, immune disorders.Other haemoglobinopathies and haemolytic anaemias","All Causes.Noncommunicable diseases.Endocrine, blood, immune disorders.Other endocrine, blood and immune disorders",All Causes.Noncommunicable diseases.Mental and substance use disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Depressive disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Depressive disorders.Major depressive disorder,All Causes.Noncommunicable diseases.Mental and substance use disorders.Depressive disorders.Dysthymia,All Causes.Noncommunicable diseases.Mental and substance use disorders.Bipolar disorder,All Causes.Noncommunicable diseases.Mental and substance use disorders.Schizophrenia,All Causes.Noncommunicable diseases.Mental and substance use disorders.Alcohol use disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Drug use disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Drug use disorders.Opioid use disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Drug use disorders.Cocaine use disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Drug use disorders.Amphetamine use disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Drug use disorders.Cannabis use disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Drug use disorders.Other drug use disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Anxiety disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Eating disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Autism and Asperger syndrome,All Causes.Noncommunicable diseases.Mental and substance use disorders.Childhood behavioural disorders,All Causes.Noncommunicable diseases.Mental and substance use disorders.Childhood behavioural disorders.Attention deficit/hyperactivity syndrome,All Causes.Noncommunicable diseases.Mental and substance use disorders.Childhood behavioural disorders.Conduct disorder,All Causes.Noncommunicable diseases.Mental and substance use disorders.Idiopathic intellectual disability,All Causes.Noncommunicable diseases.Mental and substance use disorders.Other mental and behavioural disorders,All Causes.Noncommunicable diseases.Neurological conditions,All Causes.Noncommunicable diseases.Neurological conditions.Alzheimer disease and other dementias,All Causes.Noncommunicable diseases.Neurological conditions.Parkinson disease,All Causes.Noncommunicable diseases.Neurological conditions.Epilepsy,All Causes.Noncommunicable diseases.Neurological conditions.Multiple sclerosis,All Causes.Noncommunicable diseases.Neurological conditions.Migraine,All Causes.Noncommunicable diseases.Neurological conditions.Non-migraine headache,All Causes.Noncommunicable diseases.Neurological conditions.Other neurological conditions,All Causes.Noncommunicable diseases.Sense organ diseases,All Causes.Noncommunicable diseases.Cardiovascular diseases,All Causes.Noncommunicable diseases.Cardiovascular diseases.Rheumatic heart disease,All Causes.Noncommunicable diseases.Cardiovascular diseases.Hypertensive heart disease,All Causes.Noncommunicable diseases.Cardiovascular diseases.Ischaemic heart disease,All Causes.Noncommunicable diseases.Cardiovascular diseases.Stroke,All Causes.Noncommunicable diseases.Cardiovascular diseases.Stroke.Ischaemic stroke,All Causes.Noncommunicable diseases.Cardiovascular diseases.Stroke.Haemorrhagic stroke,"All Causes.Noncommunicable diseases.Cardiovascular diseases.Cardiomyopathy, myocarditis, endocarditis",All Causes.Noncommunicable diseases.Cardiovascular diseases.Other circulatory diseases,All Causes.Noncommunicable diseases.Respiratory diseases,All Causes.Noncommunicable diseases.Respiratory diseases.Chronic obstructive pulmonary disease,All Causes.Noncommunicable diseases.Respiratory diseases.Asthma,All Causes.Noncommunicable diseases.Respiratory diseases.Other respiratory diseases,All Causes.Noncommunicable diseases.Digestive diseases,All Causes.Noncommunicable diseases.Digestive diseases.Peptic ulcer disease,All Causes.Noncommunicable diseases.Digestive diseases.Cirrhosis of the liver,All Causes.Noncommunicable diseases.Digestive diseases.Cirrhosis of the liver.Cirrhosis due to hepatitis B,All Causes.Noncommunicable diseases.Digestive diseases.Cirrhosis of the liver.Cirrhosis due to hepatitis C,All Causes.Noncommunicable diseases.Digestive diseases.Cirrhosis of the liver.Cirrhosis due to alcohol use,All Causes.Noncommunicable diseases.Digestive diseases.Cirrhosis of the liver.Other liver cirrhosis,All Causes.Noncommunicable diseases.Digestive diseases.Appendicitis,All Causes.Noncommunicable diseases.Digestive diseases.Gastritis and duodenitis,All Causes.Noncommunicable diseases.Digestive diseases.Paralytic ileus and intestinal obstruction,All Causes.Noncommunicable diseases.Digestive diseases.Inflammatory bowel disease,All Causes.Noncommunicable diseases.Digestive diseases.Gallbladder and biliary diseases,All Causes.Noncommunicable diseases.Digestive diseases.Pancreatitis,All Causes.Noncommunicable diseases.Digestive diseases.Other digestive diseases,All Causes.Noncommunicable diseases.Genitourinary diseases,All Causes.Noncommunicable diseases.Genitourinary diseases.Kidney diseases,All Causes.Noncommunicable diseases.Genitourinary diseases.Kidney diseases.Acute glomerulonephritis,All Causes.Noncommunicable diseases.Genitourinary diseases.Kidney diseases.Chronic kidney disease due to diabetes,All Causes.Noncommunicable diseases.Genitourinary diseases.Kidney diseases.Other chronic kidney disease,All Causes.Noncommunicable diseases.Genitourinary diseases.Benign prostatic hyperplasia,All Causes.Noncommunicable diseases.Genitourinary diseases.Urolithiasis,All Causes.Noncommunicable diseases.Genitourinary diseases.Other urinary diseases,All Causes.Noncommunicable diseases.Genitourinary diseases.Infertility,All Causes.Noncommunicable diseases.Genitourinary diseases.Gynecological diseases,All Causes.Noncommunicable diseases.Skin diseases,All Causes.Noncommunicable diseases.Musculoskeletal diseases,All Causes.Noncommunicable diseases.Musculoskeletal diseases.Rheumatoid arthritis,All Causes.Noncommunicable diseases.Musculoskeletal diseases.Osteoarthritis,All Causes.Noncommunicable diseases.Musculoskeletal diseases.Gout,All Causes.Noncommunicable diseases.Musculoskeletal diseases.Back and neck pain,All Causes.Noncommunicable diseases.Musculoskeletal diseases.Other musculoskeletal disorders,All Causes.Noncommunicable diseases.Congenital anomalies,All Causes.Noncommunicable diseases.Congenital anomalies.Neural tube defects,All Causes.Noncommunicable diseases.Congenital anomalies.Cleft lip and cleft palate,All Causes.Noncommunicable diseases.Congenital anomalies.Down syndrome,All Causes.Noncommunicable diseases.Congenital anomalies.Congenital heart anomalies,All Causes.Noncommunicable diseases.Congenital anomalies.Other chromosomal anomalies,All Causes.Noncommunicable diseases.Congenital anomalies.Other congenital anomalies,All Causes.Noncommunicable diseases.Oral conditions,All Causes.Noncommunicable diseases.Sudden infant death syndrome,All Causes.Injuries,All Causes.Injuries.Unintentional injuries,All Causes.Injuries.Unintentional injuries.Road injury,All Causes.Injuries.Unintentional injuries.Poisonings,All Causes.Injuries.Unintentional injuries.Falls,"All Causes.Injuries.Unintentional injuries.Fire, heat and hot substances",All Causes.Injuries.Unintentional injuries.Drowning,All Causes.Injuries.Unintentional injuries.Exposure to mechanical forces,All Causes.Injuries.Unintentional injuries.Natural disasters,All Causes.Injuries.Unintentional injuries.Other unintentional injuries,All Causes.Injuries.Intentional injuries,All Causes.Injuries.Intentional injuries.Self-harm,All Causes.Injuries.Intentional injuries.Interpersonal violence,All Causes.Injuries.Intentional injuries.Collective violence and legal intervention
Afghanistan,AFG,NA,3965.016806,260,102.5,37.4,13.3,0.9,0.9,0,0,.,.,0,0.3,12.1,4.4,1.4,0.1,2,0.9,3.6,0.2,0.5,0.1,0.2,0,0.1,0.9,0.2,.,.,.,0.1,.,.,0,0,0,.,.,0.6,0.2,0.2,.,.,.,0,1,23.9,23.8,0,0.1,4.5,35.1,13.7,10.3,6.6,4.4,1.7,1.6,0,.,0,0,110.4,17.8,1.2,0.9,0.1,0.3,1.4,1.9,0.8,0.8,0.4,0.2,0.1,0.1,0.2,1.1,0.2,0.1,0.1,2,0.6,0.3,0.3,0.2,0.1,0.3,0.4,0.8,0.1,0.3,0.1,0,1.3,0.3,0.9,0.1,0.8,2.7,1.1,3,2.4,0.5,0.8,0.5,0.6,0.3,.,.,.,.,0,0.2,0.1,0.1,0,0,.,0,.,0,.,.,.,.,.,.,3.6,2.1,0,1.2,0,.,.,0.2,.,55,0.8,1.8,30.1,18.2,8.2,10,1.2,2.9,7.7,4.4,2.9,0.5,7.5,1.2,3.8,1.7,0.8,0.2,1.1,0.5,0,0.4,0.1,0.4,0.2,0.8,5.1,4.7,0,0.9,3.8,.,0,0.3,.,0,0.3,0.1,0,.,.,.,0.1,6.1,1,0,0.3,3.3,0.1,1.4,.,0.4,47,29.6,4.9,0.5,4.3,0.6,4.6,2.1,0.1,12.5,17.4,1.8,2.3,13.3
Albania,ALB,2889167,4206.031232,21.8,0.8,0.1,0,0,0,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,.,.,.,0,.,.,0,0,.,.,.,.,.,.,.,.,.,0,0,0.4,0.4,0,0,0,0.2,0.1,0,0,0,0,0,0,.,0,0,20.2,5.1,0.1,0.1,0,0,0.1,0.7,0.2,0.3,0.1,0.1,0,0,0.2,1.1,0.1,0,0,0.3,0,0,0,0.2,0,0.1,0.2,0.3,0,0.1,0,0,0,0,0,0,0.1,0.7,0.3,0.1,0.1,0,0,0,0.1,0,.,.,.,.,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,1.1,0.9,0.1,0,0,.,.,0.1,.,11.7,0,0.1,5.5,4.7,0.8,3.9,0.6,0.7,0.8,0.5,0.1,0.1,0.4,0,0.2,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0.4,0.3,0,0.1,0.2,.,0,0,.,0,0,0,0,.,.,.,0,0.2,0,0,0,0.1,0,0,.,0,0.9,0.6,0.4,0,0.1,0,0,0.1,.,0.1,0.2,0.1,0.1,.
Algeria,DZA,39666519,4102.11859,195.9,31.5,7.8,3.1,0.1,0.1,0,0,.,.,0,0.1,2.1,0.3,0.2,0,0.1,0,0.6,0.5,0.4,0,0.3,0,0.1,0.2,0,.,.,0.1,0.1,.,.,0,0,.,.,.,0.1,0,0,.,.,.,.,0.3,10,9.9,0,0,0.9,11.7,5.3,3.3,2.1,0.9,1.1,1,0,.,0.1,0,144.6,24.3,0.9,0.2,0.6,0.1,0.2,1.7,2.3,0.5,0.1,0.2,0.1,0,0.5,2.7,0.2,0.1,0.1,3.1,0.6,0.1,0.6,0.7,0,0.3,0.8,1.2,0.8,0.3,0.5,0.1,1.8,0.4,1,0.5,1.3,3.2,0.7,10.9,1.8,0.2,0.1,0.6,0.9,0.5,.,.,.,.,0,0.1,0.4,0.4,0,0,.,0,.,0,.,.,.,.,.,.,10.5,9.3,0.1,0.7,0,.,.,0.4,.,69.3,0.6,4.2,33.8,22.9,12.2,10.7,3.8,4,4.9,2.7,1.5,0.7,8.5,0.7,2.2,0.7,0.9,0.1,0.5,0.2,0,3.1,0.3,0.3,0.2,1.4,7.7,7,0,1.4,5.6,.,0,0.7,.,0,0.6,0.3,0,.,.,.,0.3,4.6,0.5,0,0.1,1.4,0.1,2.4,.,0.1,19.8,16.7,9.4,0.4,1.5,1.5,0.8,0.6,.,2.4,3.1,1.2,1.7,0.2
Angola,AGO,25021974,14128.87855,341.3,210.9,94.4,11,4.9,4.9,0,0,.,.,0,12.4,33.2,3.5,0.9,0,0.4,2.1,7.7,0.4,0.6,0.2,0.2,0,0.2,16.4,14.4,0.1,.,0.7,0,.,.,0.5,0,0,.,0.4,0.4,0.1,0.1,.,.,.,0.1,4,45.3,45.1,0,0.2,5.8,50.9,21.2,18.4,8.5,2.9,14.6,11,0.1,.,3.3,0.2,93.9,8.2,0.3,0.2,0.1,0.1,0.5,0.4,0.4,0.5,0.2,0.2,0.2,0,0.1,0.2,0.2,0.1,0.1,0.7,1.2,0.1,0.2,0.8,0,0.1,0.1,0.1,0,0.1,0.1,0,0.5,0.1,0.3,0.1,0.2,1.6,0.4,5.3,7.7,0,4.8,0.9,2,0.7,.,.,.,.,0,0.4,0.3,0.3,0,0,.,0,.,0,.,.,.,.,.,.,4.4,1.3,0.1,2.8,0,.,.,0.3,.,33.2,1.3,2.9,10.8,12.8,4,8.8,1.7,3.6,7,3.6,2.8,0.6,10.5,1.2,4.7,1,1.1,1.8,0.7,0.8,0.3,1.2,0.4,0.5,0.3,1.1,3.3,2.2,0,0.6,1.6,.,0,1,.,0.1,0.6,0.3,0,.,.,.,0.3,11.8,1.8,0,0.5,5.2,0.6,3.7,.,0.3,36.6,29,6.1,1.4,1.6,3.2,7.9,2.8,.,6,7.5,5.1,2.4,.
Antigua and Barbuda,ATG,91818,13431.87834,0.6,0.1,0,0,0,0,.,.,.,.,.,0,0,0,.,0,.,.,0,0,0,0,0,0,.,0,.,.,.,0,.,.,.,0,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,.,0,0,0,0,.,0,0,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,.,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,0,0,0,0,0,.,.,0,.,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,.,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,.,0,0,.,0,.
Argentina,ARG,43416755,3499.804218,332.6,40.9,5.7,0.7,0.1,0.1,0,0,.,.,0,2.3,0.6,0.1,0.1,0,0,0,0.5,0.2,0.1,0,0.1,0,.,0.7,.,.,0.4,.,0,.,.,0,0,0,.,0.2,0,0,0,.,.,.,0,0.3,29.8,29.8,0,0,0.4,3.7,2.4,0.4,0.5,0.4,1.4,1.3,0,.,0,0.1,268.1,71.1,1,0.7,0.1,0.3,2.1,3.3,8.5,2.1,0.3,0.7,1,0.1,4.6,11.2,1.2,0.6,0.5,6.6,2.1,0.8,1.4,4.8,0.2,2.2,1.5,1.3,1.5,1,0.2,0.2,2.5,0.2,1.6,0.8,1.9,8.7,3.1,10.4,2.2,0,0,0.8,1.3,1.5,.,.,.,.,0,0.7,0.8,0.5,0,0.1,.,0.1,.,0,.,.,.,.,.,.,12.9,10.8,1,0.3,0.1,.,.,0.7,.,111.9,3.4,5.8,60.1,24.6,12.9,11.7,5.5,12.6,20.4,16.7,0.9,2.8,14.5,0.8,7.3,1.6,2.7,2.5,0.6,0.2,0.1,2.2,0.1,0.9,0.8,2.1,14.2,11,0,4.6,6.4,.,0,3.3,.,0,1.5,0.7,0.2,.,.,.,0.5,3.3,0.2,0,0.2,1.4,0.2,1.4,.,0.3,23.5,15.3,6.1,0.4,1.6,0.9,0.9,1,.,4.4,8.2,6.2,2,.
Armenia,ARM,3017712,56327.72145,29.4,0.9,0.3,0.1,0,0,0,0,.,.,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,0,.,.,0,0,.,.,.,.,0,0,.,.,.,.,0,0.4,0.4,0,0,0,0.2,0.1,0,0,0,0,0,0,.,0,0,27.4,8,0.1,0,0,0,0,0.4,0.4,0.3,0.1,0.1,0,0,0.3,0.9,0.1,0.1,0,0.4,0.1,0,0.1,0.2,0,0.1,0.2,0.2,0.1,0.1,0,0,0.1,0,0,0,0.1,4,0.1,1.2,0,0,0,0,0,0.1,.,.,.,.,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,1,1,0,0,0,.,.,0,.,13.9,0.1,0.6,9.1,3.5,2.1,1.3,0.1,0.5,1.2,1,0,0.1,1.1,0.1,0.7,0.3,0.2,0.1,0.1,0,0,0,0,0.1,0,0.1,0.5,0.3,0,0,0.3,.,0,0.2,.,0,0,0,0,.,.,.,0,0.2,0,0,0,0.1,0,0.1,.,0,1.1,0.9,0.5,0,0.1,0,0.1,0,.,0.2,0.2,0.2,0.1,.
Australia,AUS,23781169,43438.86304,153,7.2,2.3,0,0,0,0,0,.,.,0,0.1,0.3,0,0,0,0,0,0,0,0.1,0,0,0,.,0,0,.,.,.,.,.,.,0,.,0,.,.,0,.,.,.,.,.,0,1.7,4.2,4.2,0,0,0,0.5,0.2,0.1,0,0.1,0.3,0.1,0,.,0.2,0,137,44.5,0.9,0.5,0.1,0.3,1.4,1.3,5.8,1.6,0.6,0.3,0.6,0.1,2.6,8.5,2.4,1.7,0.7,3.2,0.4,0.4,1,3.5,0,1.1,1.2,1.5,0.3,0.2,0.1,0.7,2.8,0.1,1.7,1,1.9,1.6,1.2,4.5,2.2,0,0,0.2,2,1.5,.,.,.,.,0.1,0.4,1.1,0.8,0,0.1,.,0.1,.,0,.,.,.,.,.,.,17.5,13.4,1.8,0.3,0.2,.,.,1.8,.,42.7,0.4,1.2,23.2,10.5,5.1,5.4,1.4,6,11.3,8.2,0.5,2.7,5.7,0.3,1.4,0.5,0.3,0.5,0.1,0,0,0.6,0.1,0.4,0.3,2.6,3.5,2.6,0,0.7,1.9,.,0,0.9,.,0,0.5,1.1,0.2,.,.,.,0.9,0.7,0,0,0.1,0.2,0.1,0.3,.,0.1,8.8,5.7,1.3,0.1,2.3,0.1,0.2,0.1,.,1.7,3,2.8,0.2,.
